101719010433, -27364, 29, 69, 65520, 28504, 39730, 00, 00, 03, 12
101719010433, -27358, 29, 69, 65520, 28508, 39726, 00, 00, 03, 13
101719010433, -27370, 29, 69, 65520, 28500, 39722, 00, 00, 03, 14
101719010433, -27352, 29, 69, 65520, 28512, 39718, 00, 00, 03, 15
101719010433, -27346, 29, 69, 65520, 28516, 39726, 00, 00, 03, 16
101719010433, -27352, 29, 69, 65520, 28512, 39714, 00, 00, 03, 17
101719010433, -27334, 29, 69, 65520, 28524, 39714, 00, 00, 03, 18
101719010433, -27346, 29, 69, 65520, 28516, 39714, 00, 00, 03, 19
101719010433, -27346, 29, 69, 65520, 28516, 39706, 00, 00, 03, 20
101719010433, -27358, 29, 69, 65520, 28508, 39702, 00, 00, 03, 21
101719010433, -27352, 29, 69, 65520, 28512, 39698, 00, 00, 03, 22
101719010433, -27352, 29, 69, 65520, 28512, 39702, 00, 00, 03, 23
101719010433, -27352, 29, 69, 65520, 28512, 39694, 00, 00, 03, 24
101719010433, -27340, 29, 69, 65520, 28520, 39694, 00, 00, 03, 25
101719010433, -27346, 29, 69, 65520, 28516, 39686, 00, 00, 03, 26
101719010433, -27346, 29, 69, 65520, 28516, 39690, 00, 00, 03, 27
101719010433, -27346, 29, 69, 65520, 28516, 39674, 00, 00, 03, 28
101719010433, -27352, 29, 69, 65520, 28512, 39666, 00, 00, 03, 29
101719010433, -27334, 29, 69, 65520, 28524, 39666, 00, 00, 03, 30
101719010433, -27334, 29, 69, 65520, 28524, 39654, 00, 00, 03, 31
101719010433, -27328, 29, 69, 65520, 28528, 39662, 00, 00, 03, 32
101719010433, -27334, 29, 69, 65520, 28524, 39658, 00, 00, 03, 33
101719010433, -27334, 29, 69, 65520, 28524, 39650, 00, 00, 03, 34
101719010433, -27346, 29, 69, 65520, 28516, 39658, 00, 00, 03, 35
101719010433, -27328, 29, 69, 65520, 28528, 39658, 00, 00, 03, 36
101719010433, -27322, 29, 69, 65520, 28532, 39650, 00, 00, 03, 37
101719010433, -27322, 29, 69, 65520, 28532, 39654, 00, 00, 03, 38
101719010433, -27304, 29, 69, 65520, 28544, 39642, 00, 00, 03, 39
101719010433, -27304, 29, 69, 65520, 28544, 39634, 00, 00, 03, 40
101719010433, -27304, 29, 69, 65520, 28544, 39634, 00, 00, 03, 41
101719010433, -27298, 29, 69, 65520, 28548, 39626, 00, 00, 03, 42
101719010433, -27304, 29, 69, 65520, 28544, 39614, 00, 00, 03, 43
101719010433, -27298, 29, 69, 65520, 28548, 39610, 00, 00, 03, 44
101719010433, -27292, 29, 69, 65520, 28552, 39606, 00, 00, 03, 45
101719010433, -27298, 29, 69, 65520, 28548, 39586, 00, 00, 03, 46
101719010433, -27298, 29, 69, 65520, 28548, 39582, 00, 00, 03, 47
101719010433, -27304, 29, 69, 65520, 28544, 39574, 00, 00, 03, 48
101719010433, -27292, 29, 69, 65520, 28552, 39566, 00, 00, 03, 48
101719010433, -27280, 29, 69, 65520, 28560, 39546, 00, 00, 03, 49
101719010433, -27280, 29, 69, 65520, 28560, 39538, 00, 00, 03, 50
101719010433, -27286, 29, 69, 65520, 28556, 39530, 00, 00, 03, 51
101719010433, -27292, 29, 69, 65520, 28552, 39526, 00, 00, 03, 52
101719010433, -27280, 29, 69, 65520, 28560, 39518, 00, 00, 03, 53
101719010433, -27280, 29, 69, 65520, 28560, 39510, 00, 00, 03, 54
101719010433, -27274, 29, 69, 65520, 28564, 39506, 00, 00, 03, 55
101719010433, -27280, 29, 69, 65520, 28560, 39506, 00, 00, 03, 56
101719010433, -27274, 29, 69, 65520, 28564, 39506, 00, 00, 03, 57
101719010433, -27274, 29, 69, 65520, 28564, 39498, 00, 00, 03, 58
101719010433, -27274, 29, 69, 65520, 28564, 39494, 00, 00, 03, 59
101719010433, -27268, 29, 69, 65520, 28568, 39486, 00, 00, 04, 00
101719010433, -27262, 29, 69, 65520, 28572, 39486, 00, 00, 04, 01
101719010433, -27274, 29, 69, 65520, 28564, 39478, 00, 00, 04, 02
101719010433, -27268, 29, 69, 65520, 28568, 39474, 00, 00, 04, 03
101719010433, -27274, 29, 69, 65520, 28564, 39446, 00, 00, 04, 04
101719010433, -27262, 29, 69, 65520, 28572, 39454, 00, 00, 04, 05
101719010433, -27262, 29, 69, 65520, 28572, 39450, 00, 00, 04, 06
101719010433, -27268, 29, 69, 65520, 28568, 39450, 00, 00, 04, 07
101719010433, -27274, 29, 69, 65520, 28564, 39442, 00, 00, 04, 08
101719010433, -27262, 29, 69, 65520, 28572, 39442, 00, 00, 04, 09
101719010433, -27262, 29, 69, 65520, 28572, 39430, 00, 00, 04, 10
101719010433, -27250, 29, 69, 65520, 28580, 39430, 00, 00, 04, 11
101719010433, -27268, 29, 69, 65520, 28568, 39418, 00, 00, 04, 12
101719010433, -27250, 29, 69, 65520, 28580, 39434, 00, 00, 04, 13
101719010433, -27262, 29, 69, 65520, 28572, 39422, 00, 00, 04, 14
101719010433, -27256, 29, 69, 65520, 28576, 39422, 00, 00, 04, 15
101719010433, -27268, 29, 69, 65520, 28568, 39418, 00, 00, 04, 16
101719010433, -27250, 29, 69, 65520, 28580, 39410, 00, 00, 04, 17
101719010433, -27268, 29, 69, 65520, 28568, 39414, 00, 00, 04, 18
101719010433, -27274, 29, 69, 65520, 28564, 39410, 00, 00, 04, 19
101719010433, -27274, 29, 69, 65520, 28564, 39418, 00, 00, 04, 20
101719010433, -27262, 29, 69, 65520, 28572, 39402, 00, 00, 04, 21
101719010433, -27262, 29, 69, 65520, 28572, 39410, 00, 00, 04, 22
